subj date trialcsv
Julian 2024-06-05 salient_movieclip_wajd5_Julian_202406_05135759.csv
Julian 2024-06-05 salient_movieclip_wajd5_Julian_202406_05135304.csv
Julian 2024-06-05 salient_movieclip_wajd5_Julian_202406_05140107.csv
Julian 2024-06-05 salient_movieclip_wajd5_Julian_202406_05134858.csv
Julian 2024-06-05 salient_movieclip_wajd5_Julian_202406_05135358.csv
Julian 2024-06-06 salient_movieclip_wajd5_Julian_202406_06141615.csv
Julian 2024-06-06 salient_movieclip_wajd5_Julian_202406_06141042.csv
Julian 2024-06-06 salient_movieclip_wajd5_Julian_202406_06141959.csv
Julian 2024-06-07 salient_movieclip_wajd5_Julian_202406_07144404.csv
Julian 2024-06-07 salient_movieclip_wajd5_Julian_202406_07145251.csv
Julian 2024-06-07 salient_movieclip_wajd5_Julian_202406_07144754.csv
Julian 2024-06-10 salient_movieclip_wajd5_Julian_202406_10131015.csv
Julian 2024-06-10 salient_movieclip_wajd5_Julian_202406_10130450.csv
Julian 2024-06-10 salient_movieclip_wajd5_Julian_202406_10131509.csv
Julian 2024-06-11 salient_movieclip_wajd5_Julian_202406_11125530.csv
Julian 2024-06-11 salient_movieclip_wajd5_Julian_202406_11130023.csv
Julian 2024-06-11 salient_movieclip_wajd5_Julian_202406_11125027.csv
Julian 2024-06-12 salient_movieclip_wajd5_Julian_202406_12130729.csv
Julian 2024-06-12 salient_movieclip_wajd5_Julian_202406_12130128.csv
Julian 2024-06-12 salient_movieclip_wajd5_Julian_202406_12131249.csv
Julian 2024-06-13 salient_movieclip_wajd5_Julian_202406_13122915.csv
Julian 2024-06-13 salient_movieclip_wajd5_Julian_202406_13123243.csv
Julian 2024-06-13 salient_movieclip_wajd5_Julian_202406_13122345.csv
Julian 2024-06-14 salient_movieclip_wajd5_Julian_202406_14132258.csv
Julian 2024-06-14 salient_movieclip_wajd5_Julian_202406_14131310.csv
Julian 2024-06-14 salient_movieclip_wajd5_Julian_202406_14131756.csv
Julian 2024-06-17 salient_movieclip_wajd5_Julian_202406_17131917.csv
Julian 2024-06-17 salient_movieclip_wajd5_Julian_202406_17130922.csv
Julian 2024-06-17 salient_movieclip_wajd5_Julian_202406_17131422.csv
Julian 2024-06-19 salient_movieclip_wajd5_Julian_202406_19133344.csv
Julian 2024-06-19 salient_movieclip_wajd5_Julian_202406_19132700.csv
Julian 2024-06-20 salient_movieclip_wajd5_Julian_202406_20130530.csv
Julian 2024-06-20 salient_movieclip_wajd5_Julian_202406_20131217.csv
Julian 2024-06-21 salient_movieclip_wajd5_Julian_202406_21134241.csv
Julian 2024-06-21 salient_movieclip_wajd5_Julian_202406_21133616.csv
Julian 2024-06-21 salient_movieclip_wajd5_Julian_202406_21134553.csv
Julian 2024-06-25 salient_movieclip_wajd5_Julian_202406_25133201.csv
Julian 2024-06-25 salient_movieclip_wajd5_Julian_202406_25133646.csv
Julian 2024-06-25 salient_movieclip_wajd5_Julian_202406_25132710.csv
Julian 2024-06-26 salient_movieclip_wajd5_Julian_202406_26124116.csv
Julian 2024-06-26 salient_movieclip_wajd5_Julian_202406_26125528.csv
Julian 2024-06-26 salient_movieclip_wajd5_Julian_202406_26124631.csv
Julian 2024-06-27 salient_movieclip_wajd5_Julian_202406_27133447.csv
Julian 2024-06-27 salient_movieclip_wajd5_Julian_202406_27132929.csv
Julian 2024-06-27 salient_movieclip_wajd5_Julian_202406_27132957.csv
Julian 2024-06-27 salient_movieclip_wajd5_Julian_202406_27134059.csv
Julian 2024-06-28 salient_movieclip_wajd5_Julian_202406_28134549.csv
Julian 2024-06-28 salient_movieclip_wajd5_Julian_202406_28135232.csv
Julian 2024-06-28 salient_movieclip_wajd5_Julian_202406_28135724.csv
Julian 2024-06-28 salient_movieclip_wajd5_Julian_202406_28134721.csv
Julian 2024-07-01 salient_movieclip_wajd5_Julian_202407_01134226.csv
Julian 2024-07-01 salient_movieclip_wajd5_Julian_202407_01133717.csv
Julian 2024-07-01 salient_movieclip_wajd5_Julian_202407_01133249.csv
Julian 2024-07-03 salient_movieclip_wajd5_Julian_202407_03152134.csv
Julian 2024-07-03 salient_movieclip_wajd5_Julian_202407_03153127.csv
Julian 2024-07-03 salient_movieclip_wajd5_Julian_202407_03152639.csv
Julian 2024-07-05 salient_movieclip_wajd5_Julian_202407_05141044.csv
Julian 2024-07-05 salient_movieclip_wajd5_Julian_202407_05140101.csv
Julian 2024-07-05 salient_movieclip_wajd5_Julian_202407_05140556.csv
Julian 2024-07-08 salient_movieclip_wajd5_Julian_202407_08130216.csv
Julian 2024-07-08 salient_movieclip_wajd5_Julian_202407_08130723.csv
Julian 2024-07-08 salient_movieclip_wajd5_Julian_202407_08131223.csv
Julian 2024-07-11 salient_movieclip_wajd5_Julian_202407_11132439.csv
Julian 2024-07-11 salient_movieclip_wajd5_Julian_202407_11132917.csv
Julian 2024-07-11 salient_movieclip_wajd5_Julian_202407_11133402.csv
Julian 2024-07-12 salient_movieclip_wajd5_Julian_202407_12131856.csv
Julian 2024-07-12 salient_movieclip_wajd5_Julian_202407_12132527.csv
Julian 2024-07-12 salient_movieclip_wajd5_Julian_202407_12131409.csv
Julian 2024-07-16 salient_movieclip_wajd5_Julian_202407_16133911.csv
Julian 2024-07-16 salient_movieclip_wajd5_Julian_202407_16133412.csv
Julian 2024-07-16 salient_movieclip_wajd5_Julian_202407_16132906.csv
Julian 2024-07-18 salient_movieclip_wajd5_Julian_202407_18143656.csv
Julian 2024-07-18 salient_movieclip_wajd5_Julian_202407_18143053.csv
Julian 2024-07-18 salient_movieclip_wajd5_Julian_202407_18144153.csv
Julian 2024-07-18 salient_movieclip_wajd5_Julian_202407_18143601.csv
Julian 2024-07-19 salient_movieclip_wajd5_Julian_202407_19131848.csv
Julian 2024-07-19 salient_movieclip_wajd5_Julian_202407_19132357.csv
Julian 2024-07-19 salient_movieclip_wajd5_Julian_202407_19131346.csv
Julian 2024-07-19 salient_movieclip_wajd5_Julian_202407_19132449.csv
Julian 2024-07-22 salient_movieclip_wajd5_Julian_202407_22130253.csv
Julian 2024-07-22 salient_movieclip_wajd5_Julian_202407_22125332.csv
Julian 2024-07-22 salient_movieclip_wajd5_Julian_202407_22125841.csv
Julian 2024-07-22 salient_movieclip_wajd5_Julian_202407_22131016.csv
Julian 2024-07-31 salient_movieclip_wajd5_Julian_202407_31134132.csv
Julian 2024-07-31 salient_movieclip_wajd5_Julian_202407_31134638.csv
Julian 2024-08-01 salient_movieclip_wajd5_Julian_202408_01133033.csv
Julian 2024-08-01 salient_movieclip_wajd5_Julian_202408_01132531.csv
Julian 2024-08-02 salient_movieclip_wajd5_Julian_202408_02121942.csv
Julian 2024-08-02 salient_movieclip_wajd5_Julian_202408_02123448.csv
Julian 2024-08-02 salient_movieclip_wajd5_Julian_202408_02122417.csv
Julian 2024-08-02 salient_movieclip_wajd5_Julian_202408_02123016.csv
Julian 2024-08-06 salient_movieclip_wajd5_Julian_202408_06140800.csv
Julian 2024-08-06 salient_movieclip_wajd5_Julian_202408_06135807.csv
Julian 2024-08-06 salient_movieclip_wajd5_Julian_202408_06140309.csv
Julian 2024-08-07 salient_movieclip_wajd5_Julian_202408_07135333.csv
Julian 2024-08-07 salient_movieclip_wajd5_Julian_202408_07134151.csv
Julian 2024-08-07 salient_movieclip_wajd5_Julian_202408_07134716.csv
Julian 2024-08-08 salient_movieclip_wajd5_Julian_202408_08132645.csv
Julian 2024-08-08 salient_movieclip_wajd5_Julian_202408_08133149.csv
Julian 2024-08-09 salient_movieclip_wajd5_Julian_202408_09133608.csv
Julian 2024-08-09 salient_movieclip_wajd5_Julian_202408_09134042.csv
Julian 2024-08-13 salient_movieclip_wajd5_Julian_202408_13125033.csv
Julian 2024-08-13 salient_movieclip_wajd5_Julian_202408_13125648.csv
Julian 2024-08-13 salient_movieclip_wajd5_Julian_202408_13124532.csv
Julian 2024-08-14 salient_movieclip_wajd5_Julian_202408_14130735.csv
Julian 2024-08-14 salient_movieclip_wajd5_Julian_202408_14131350.csv
Julian 2024-08-14 salient_movieclip_wajd5_Julian_202408_14130231.csv
Julian 2024-08-14 salient_movieclip_wajd5_Julian_202408_14125727.csv
Julian 2024-08-15 salient_movieclip_wajd5_Julian_202408_15124429.csv
Julian 2024-08-15 salient_movieclip_wajd5_Julian_202408_15125233.csv
Julian 2024-08-15 salient_movieclip_wajd5_Julian_202408_15125733.csv
Julian 2024-08-15 salient_movieclip_wajd5_Julian_202408_15124752.csv
Julian 2024-08-16 salient_movieclip_wajd5_Julian_202408_16124320.csv
Julian 2024-08-16 salient_movieclip_wajd5_Julian_202408_16123347.csv
Julian 2024-08-16 salient_movieclip_wajd5_Julian_202408_16124902.csv
Julian 2024-08-16 salient_movieclip_wajd5_Julian_202408_16123836.csv
Julian 2024-08-30 salient_movieclip_wajd5_Julian_202408_30131926.csv
Julian 2024-08-30 salient_movieclip_wajd5_Julian_202408_30132919.csv
Julian 2024-08-30 salient_movieclip_wajd5_Julian_202408_30132434.csv
Julian 2024-08-30 salient_movieclip_wajd5_Julian_202408_30131410.csv
Julian 2024-09-02 salient_movieclip_wajd5_Julian_202409_02133615.csv
Julian 2024-09-02 salient_movieclip_wajd5_Julian_202409_02132713.csv
Julian 2024-09-02 salient_movieclip_wajd5_Julian_202409_02133146.csv
Julian 2024-09-02 salient_movieclip_wajd5_Julian_202409_02132212.csv
Julian 2024-09-03 salient_movieclip_wajd5_Julian_202409_03124143.csv
Julian 2024-09-03 salient_movieclip_wajd5_Julian_202409_03124750.csv
Julian 2024-09-03 salient_movieclip_wajd5_Julian_202409_03123707.csv
Julian 2024-09-03 salient_movieclip_wajd5_Julian_202409_03123209.csv
Julian 2024-09-04 salient_movieclip_wajd5_Julian_202409_04131601.csv
Julian 2024-09-04 salient_movieclip_wajd5_Julian_202409_04132050.csv
Julian 2024-09-04 salient_movieclip_wajd5_Julian_202409_04133033.csv
Julian 2024-09-04 salient_movieclip_wajd5_Julian_202409_04132543.csv
Julian 2024-09-05 salient_movieclip_wajd5_Julian_202409_05132041.csv
Julian 2024-09-05 salient_movieclip_wajd5_Julian_202409_05131538.csv
Julian 2024-09-05 salient_movieclip_wajd5_Julian_202409_05133357.csv
Julian 2024-09-05 salient_movieclip_wajd5_Julian_202409_05132641.csv
Julian 2024-09-06 salient_movieclip_wajd5_Julian_202409_06133140.csv
Julian 2024-09-06 salient_movieclip_wajd5_Julian_202409_06132638.csv
Julian 2024-09-06 salient_movieclip_wajd5_Julian_202409_06132155.csv
Julian 2024-09-06 salient_movieclip_wajd5_Julian_202409_06133735.csv
Julian 2024-09-09 salient_movieclip_wajd5_Julian_202409_09130733.csv
Julian 2024-09-09 salient_movieclip_wajd5_Julian_202409_09131602.csv
Julian 2024-09-09 salient_movieclip_wajd5_Julian_202409_09131233.csv
Julian 2024-09-09 salient_movieclip_wajd5_Julian_202409_09130111.csv
Julian 2024-09-10 salient_movieclip_wajd5_Julian_202409_10133623.csv
Julian 2024-09-10 salient_movieclip_wajd5_Julian_202409_10134124.csv
Julian 2024-09-10 salient_movieclip_wajd5_Julian_202409_10133009.csv
Julian 2024-09-10 salient_movieclip_wajd5_Julian_202409_10132453.csv
Julian 2024-09-12 salient_movieclip_wajd5_Julian_202409_12140103.csv
Julian 2024-09-12 salient_movieclip_wajd5_Julian_202409_12140606.csv
Julian 2024-09-12 salient_movieclip_wajd5_Julian_202409_12135606.csv
Julian 2024-09-12 salient_movieclip_wajd5_Julian_202409_12135116.csv
Julian 2024-09-13 salient_movieclip_wajd5_Julian_202409_13130754.csv
Julian 2024-09-13 salient_movieclip_wajd5_Julian_202409_13131400.csv
Julian 2024-09-13 salient_movieclip_wajd5_Julian_202409_13132331.csv
Julian 2024-09-13 salient_movieclip_wajd5_Julian_202409_13131842.csv
Julian 2024-09-16 salient_movieclip_wajd5_Julian_202409_16133728.csv
Julian 2024-09-16 salient_movieclip_wajd5_Julian_202409_16132832.csv
Julian 2024-09-16 salient_movieclip_wajd5_Julian_202409_16132247.csv
Julian 2024-09-16 salient_movieclip_wajd5_Julian_202409_16133252.csv
Julian 2024-09-17 salient_movieclip_wajd5_Julian_202409_17150915.csv
Julian 2024-09-17 salient_movieclip_wajd5_Julian_202409_17150535.csv
Julian 2024-09-17 salient_movieclip_wajd5_Julian_202409_17145234.csv
Julian 2024-09-17 salient_movieclip_wajd5_Julian_202409_17150034.csv
Julian 2024-09-19 salient_movieclip_wajd5_Julian_202409_19145335.csv
Julian 2024-09-19 salient_movieclip_wajd5_Julian_202409_19143908.csv
Julian 2024-09-19 salient_movieclip_wajd5_Julian_202409_19144405.csv
Julian 2024-09-19 salient_movieclip_wajd5_Julian_202409_19144858.csv
Julian 2024-09-20 salient_movieclip_wajd5_Julian_202409_20141408.csv
Julian 2024-09-20 salient_movieclip_wajd5_Julian_202409_20141911.csv
Julian 2024-09-20 salient_movieclip_wajd5_Julian_202409_20140909.csv
Julian 2024-09-20 salient_movieclip_wajd5_Julian_202409_20140345.csv
Julian 2024-09-24 salient_movieclip_wajd5_Julian_202409_24134650.csv
Julian 2024-09-24 salient_movieclip_wajd5_Julian_202409_24133551.csv
Julian 2024-09-24 salient_movieclip_wajd5_Julian_202409_24133043.csv
Julian 2024-09-24 salient_movieclip_wajd5_Julian_202409_24134038.csv
Julian 2024-09-27 salient_movieclip_wajd5_Julian_202409_27132008.csv
Julian 2024-09-27 salient_movieclip_wajd5_Julian_202409_27132838.csv
Julian 2024-09-27 salient_movieclip_wajd5_Julian_202409_27133357.csv
Julian 2024-09-30 salient_movieclip_wajd5_Julian_202409_30130114.csv
Julian 2024-09-30 salient_movieclip_wajd5_Julian_202409_30131139.csv
Julian 2024-09-30 salient_movieclip_wajd5_Julian_202409_30131746.csv
Julian 2024-09-30 salient_movieclip_wajd5_Julian_202409_30130631.csv
Julian 2024-10-01 salient_movieclip_wajd5_Julian_202410_01140909.csv
Julian 2024-10-01 salient_movieclip_wajd5_Julian_202410_01135850.csv
Julian 2024-10-01 salient_movieclip_wajd5_Julian_202410_01140349.csv
Julian 2024-10-01 salient_movieclip_wajd5_Julian_202410_01141351.csv
Julian 2024-10-02 salient_movieclip_wajd5_Julian_202410_02134414.csv
Julian 2024-10-02 salient_movieclip_wajd5_Julian_202410_02135531.csv
Julian 2024-10-02 salient_movieclip_wajd5_Julian_202410_02134920.csv
Julian 2024-10-02 salient_movieclip_wajd5_Julian_202410_02140044.csv
Julian 2024-10-15 salient_movieclip_wajd5_Julian_202410_15135837.csv
Julian 2024-10-15 salient_movieclip_wajd5_Julian_202410_15134918.csv
Julian 2024-10-15 salient_movieclip_wajd5_Julian_202410_15135401.csv
Julian 2024-10-16 salient_movieclip_wajd5_Julian_202410_16133304.csv
Julian 2024-10-16 salient_movieclip_wajd5_Julian_202410_16134944.csv
Julian 2024-10-16 salient_movieclip_wajd5_Julian_202410_16134450.csv
Julian 2024-10-16 salient_movieclip_wajd5_Julian_202410_16134008.csv
Julian 2024-10-17 salient_movieclip_wajd5_Julian_202410_17133524.csv
Julian 2024-10-17 salient_movieclip_wajd5_Julian_202410_17134513.csv
Julian 2024-10-17 salient_movieclip_wajd5_Julian_202410_17134040.csv
Julian 2024-10-21 salient_movieclip_wajd5_Julian_202410_21134000.csv
Julian 2024-10-21 salient_movieclip_wajd5_Julian_202410_21134501.csv
Julian 2024-10-21 salient_movieclip_wajd5_Julian_202410_21135453.csv
Julian 2024-10-21 salient_movieclip_wajd5_Julian_202410_21135003.csv
Julian 2024-10-22 salient_movieclip_wajd5_Julian_202410_22130828.csv
Julian 2024-10-22 salient_movieclip_wajd5_Julian_202410_22131732.csv
Julian 2024-10-22 salient_movieclip_wajd5_Julian_202410_22131311.csv
Julian 2024-10-22 salient_movieclip_wajd5_Julian_202410_22132159.csv
Julian 2024-10-23 salient_movieclip_wajd5_Julian_202410_23130537.csv
Julian 2024-10-23 salient_movieclip_wajd5_Julian_202410_23131538.csv
Julian 2024-10-23 salient_movieclip_wajd5_Julian_202410_23131047.csv
Julian 2024-10-24 salient_movieclip_wajd5_Julian_202410_24130717.csv
Julian 2024-10-24 salient_movieclip_wajd5_Julian_202410_24131208.csv
Julian 2024-10-28 salient_movieclip_wajd5_Julian_202410_28135651.csv
Julian 2024-10-28 salient_movieclip_wajd5_Julian_202410_28134707.csv
Julian 2024-10-28 salient_movieclip_wajd5_Julian_202410_28140148.csv
Julian 2024-10-28 salient_movieclip_wajd5_Julian_202410_28135150.csv
Julian 2024-10-30 salient_movieclip_wajd5_Julian_202410_30135157.csv
Julian 2024-10-30 salient_movieclip_wajd5_Julian_202410_30134658.csv
Julian 2024-10-30 salient_movieclip_wajd5_Julian_202410_30134213.csv
Julian 2024-10-31 salient_movieclip_wajd5_Julian_202410_31130748.csv
Julian 2024-10-31 salient_movieclip_wajd5_Julian_202410_31130417.csv
Julian 2024-10-31 salient_movieclip_wajd5_Julian_202410_31131351.csv
Julian 2024-11-05 salient_movieclip_wajd5_Julian_202411_05133556.csv
Julian 2024-11-05 salient_movieclip_wajd5_Julian_202411_05134152.csv
Julian 2024-11-05 salient_movieclip_wajd5_Julian_202411_05134649.csv
Julian 2024-11-06 salient_movieclip_wajd5_Julian_202411_06134736.csv
Julian 2024-11-06 salient_movieclip_wajd5_Julian_202411_06133808.csv
Julian 2024-11-06 salient_movieclip_wajd5_Julian_202411_06134258.csv
Julian 2024-11-06 salient_movieclip_wajd5_Julian_202411_06133325.csv
Julian 2024-11-07 salient_movieclip_wajd5_Julian_202411_07131651.csv
Julian 2024-11-07 salient_movieclip_wajd5_Julian_202411_07132159.csv
Julian 2024-11-07 salient_movieclip_wajd5_Julian_202411_07132533.csv
Julian 2024-11-07 salient_movieclip_wajd5_Julian_202411_07131203.csv
Julian 2024-11-08 salient_movieclip_wajd5_Julian_202411_08132613.csv
Julian 2024-11-08 salient_movieclip_wajd5_Julian_202411_08133129.csv
Julian 2024-11-08 salient_movieclip_wajd5_Julian_202411_08133850.csv
Julian 2024-11-11 salient_movieclip_wajd5_Julian_202411_11132514.csv
Julian 2024-11-11 salient_movieclip_wajd5_Julian_202411_11133727.csv
Julian 2024-11-11 salient_movieclip_wajd5_Julian_202411_11133114.csv
Julian 2024-11-11 salient_movieclip_wajd5_Julian_202411_11133658.csv
Julian 2024-11-14 salient_movieclip_wajd5_Julian_202411_14124710.csv
Julian 2024-11-14 salient_movieclip_wajd5_Julian_202411_14125338.csv
Julian 2024-11-14 salient_movieclip_wajd5_Julian_202411_14125946.csv
Julian 2024-11-15 salient_movieclip_wajd5_Julian_202411_15134105.csv
Julian 2024-11-15 salient_movieclip_wajd5_Julian_202411_15134728.csv
Julian 2024-11-19 salient_movieclip_wajd5_Julian_202411_19125439.csv
Julian 2024-11-19 salient_movieclip_wajd5_Julian_202411_19124857.csv
Julian 2024-11-19 salient_movieclip_wajd5_Julian_202411_19130027.csv
Julian 2024-11-21 salient_movieclip_wajd5_Julian_202411_21133828.csv
Julian 2024-11-21 salient_movieclip_wajd5_Julian_202411_21133154.csv
Julian 2024-11-21 salient_movieclip_wajd5_Julian_202411_21134437.csv
Julian 2024-11-22 salient_movieclip_wajd5_Julian_202411_22125512.csv
Julian 2024-11-22 salient_movieclip_wajd5_Julian_202411_22124918.csv
Julian 2024-11-22 salient_movieclip_wajd5_Julian_202411_22124327.csv
Julian 2024-11-25 salient_movieclip_wajd5_Julian_202411_25134527.csv
Julian 2024-11-26 salient_movieclip_wajd5_Julian_202411_26124640.csv
Julian 2024-11-28 salient_movieclip_wajd5_Julian_202411_28131016.csv
Julian 2024-11-28 salient_movieclip_wajd5_Julian_202411_28131519.csv
Julian 2024-11-29 salient_movieclip_wajd5_Julian_202411_29130924.csv
Julian 2024-12-02 salient_movieclip_wajd5_Julian_202412_02124708.csv
Julian 2024-12-02 salient_movieclip_wajd5_Julian_202412_02125305.csv
Julian 2024-12-03 salient_movieclip_wajd5_Julian_202412_03124741.csv
Julian 2024-12-03 salient_movieclip_wajd5_Julian_202412_03125208.csv
Julian 2024-12-05 salient_movieclip_wajd5_Julian_202412_05124918.csv
Julian 2024-12-06 salient_movieclip_wajd5_Julian_202412_06125756.csv
Julian 2024-12-06 salient_movieclip_wajd5_Julian_202412_06125136.csv
Julian 2024-12-09 salient_movieclip_wajd5_Julian_202412_09125559.csv
Julian 2024-12-09 salient_movieclip_wajd5_Julian_202412_09125636.csv
Julian 2024-12-09 salient_movieclip_wajd5_Julian_202412_09124952.csv
Julian 2024-12-10 salient_movieclip_wajd5_Julian_202412_10142835.csv
Julian 2024-12-12 salient_movieclip_wajd5_Julian_202412_12131154.csv
Julian 2024-12-13 salient_movieclip_wajd5_Julian_202412_13130904.csv
Julian 2024-12-13 salient_movieclip_wajd5_Julian_202412_13130435.csv
Julian 2024-12-13 salient_movieclip_wajd5_Julian_202412_13125721.csv
Julian 2024-12-24 salient_movieclip_wajd5_Julian_202412_24125128.csv
Julian 2024-12-24 salient_movieclip_wajd5_Julian_202412_24125912.csv
Julian 2024-12-25 salient_movieclip_wajd5_Julian_202412_25134248.csv
Julian 2024-12-25 salient_movieclip_wajd5_Julian_202412_25134840.csv
Julian 2024-12-26 salient_movieclip_wajd5_Julian_202412_26133446.csv
Julian 2024-12-26 salient_movieclip_wajd5_Julian_202412_26132254.csv
Julian 2024-12-26 salient_movieclip_wajd5_Julian_202412_26133015.csv
Julian 2024-12-27 salient_movieclip_wajd5_Julian_202412_27125349.csv
Julian 2024-12-27 salient_movieclip_wajd5_Julian_202412_27124600.csv
Julian 2025-01-06 salient_movieclip_wajd5_Julian_202501_06133927.csv
Julian 2025-01-06 salient_movieclip_wajd5_Julian_202501_06132726.csv
Julian 2025-01-06 salient_movieclip_wajd5_Julian_202501_06133445.csv
Julian 2025-01-07 salient_movieclip_wajd5_Julian_202501_07134107.csv
Julian 2025-01-07 salient_movieclip_wajd5_Julian_202501_07133628.csv
Julian 2025-01-07 salient_movieclip_wajd5_Julian_202501_07133533.csv
Julian 2025-01-08 salient_movieclip_wajd5_Julian_202501_08132444.csv
Julian 2025-01-08 salient_movieclip_wajd5_Julian_202501_08132916.csv
Julian 2025-01-08 salient_movieclip_wajd5_Julian_202501_08131713.csv
Julian 2025-01-09 salient_movieclip_wajd5_Julian_202501_09135834.csv
Phenix 2023-01-19 salient_movieclip_wajd_Phenix_202301_19133745.csv
Phenix 2023-02-14 salient_movieclip_wajd_Phenix_202302_14130907.csv
Phenix 2023-02-15 salient_movieclip_wajd_Phenix_202302_15132024.csv
Phenix 2023-02-16 salient_movieclip_wajd_Phenix_202302_16130038.csv
Phenix 2023-02-16 salient_movieclip_wajd_Phenix_202302_16125711.csv
Phenix 2023-02-22 salient_movieclip_wajd_Phenix_202302_22130443.csv
Phenix 2023-02-23 salient_movieclip_wajd_Phenix_202302_23130020.csv
Phenix 2023-02-24 salient_movieclip_wajd_Phenix_202302_24131846.csv
Phenix 2023-02-27 salient_movieclip_wajd_Phenix_202302_27130736.csv
Phenix 2023-02-27 salient_movieclip_wajd_Phenix_202302_27130247.csv
Phenix 2023-03-02 salient_movieclip_wajd_Phenix_202303_02131407.csv
Phenix 2023-03-06 salient_movieclip_wajd_Phenix_202303_06130536.csv
Phenix 2023-03-06 salient_movieclip_wajd_Phenix_202303_06131046.csv
Phenix 2023-03-07 salient_movieclip_wajd_Phenix_202303_07132706.csv
Phenix 2023-03-07 salient_movieclip_wajd_Phenix_202303_07132201.csv
Phenix 2023-03-09 salient_movieclip_wajd_Phenix_202303_09131121.csv
Phenix 2023-03-09 salient_movieclip_wajd_Phenix_202303_09131539.csv
Phenix 2023-03-13 salient_movieclip_wajd_Phenix_202303_13140139.csv
Phenix 2023-03-13 salient_movieclip_wajd_Phenix_202303_13140824.csv
Phenix 2023-03-17 salient_movieclip_wajd_Phenix_202303_17132642.csv
Phenix 2023-03-17 salient_movieclip_wajd_Phenix_202303_17132120.csv
Phenix 2023-03-17 salient_movieclip_wajd_Phenix_202303_17131633.csv
Phenix 2023-03-21 salient_movieclip_wajd_Phenix_202303_21125520.csv
Phenix 2023-03-21 salient_movieclip_wajd_Phenix_202303_21130059.csv
Phenix 2023-03-21 salient_movieclip_wajd_Phenix_202303_21130344.csv
Phenix 2023-03-22 salient_movieclip_wajd_Phenix_202303_22133708.csv
Phenix 2023-03-22 salient_movieclip_wajd_Phenix_202303_22134300.csv
Phenix 2023-03-23 salient_movieclip_wajd_Phenix_202303_23141704.csv
Phenix 2023-03-23 salient_movieclip_wajd_Phenix_202303_23142532.csv
Phenix 2023-03-24 salient_movieclip_wajd_Phenix_202303_24134711.csv
Phenix 2023-03-24 salient_movieclip_wajd_Phenix_202303_24134119.csv
Phenix 2023-03-27 salient_movieclip_wajd_Phenix_202303_27134047.csv
Phenix 2023-03-27 salient_movieclip_wajd_Phenix_202303_27134555.csv
Phenix 2023-03-29 salient_movieclip_wajd_Phenix_202303_29132416.csv
Phenix 2023-03-29 salient_movieclip_wajd_Phenix_202303_29133211.csv
Phenix 2023-03-29 salient_movieclip_wajd_Phenix_202303_29132935.csv
Phenix 2023-03-30 salient_movieclip_wajd_Phenix_202303_30133327.csv
Phenix 2023-03-30 salient_movieclip_wajd_Phenix_202303_30133809.csv
Phenix 2023-03-30 salient_movieclip_wajd_Phenix_202303_30134059.csv
Phenix 2023-03-31 salient_movieclip_wajd_Phenix_202303_31133511.csv
Phenix 2023-03-31 salient_movieclip_wajd_Phenix_202303_31134252.csv
Phenix 2023-03-31 salient_movieclip_wajd_Phenix_202303_31134550.csv
Phenix 2023-04-05 salient_movieclip_wajd_Phenix_202304_05134708.csv
Phenix 2023-04-05 salient_movieclip_wajd_Phenix_202304_05135129.csv
Phenix 2023-04-05 salient_movieclip_wajd_Phenix_202304_05134127.csv
Phenix 2023-04-06 salient_movieclip_wajd_Phenix_202304_06135322.csv
Phenix 2023-04-10 salient_movieclip_wajd_Phenix_202304_10134011.csv
Phenix 2023-04-10 salient_movieclip_wajd_Phenix_202304_10134638.csv
Phenix 2023-04-11 salient_movieclip_wajd_Phenix_202304_11133509.csv
Phenix 2023-04-11 salient_movieclip_wajd_Phenix_202304_11134021.csv
Phenix 2023-04-12 salient_movieclip_wajd_Phenix_202304_12133355.csv
Phenix 2023-04-12 salient_movieclip_wajd_Phenix_202304_12133002.csv
Phenix 2023-04-12 salient_movieclip_wajd_Phenix_202304_12133620.csv
Phenix 2023-04-14 salient_movieclip_wajd_Phenix_202304_14134253.csv
Phenix 2023-04-14 salient_movieclip_wajd_Phenix_202304_14133752.csv
Phenix 2023-04-17 salient_movieclip_wajd_Phenix_202304_17134704.csv
Phenix 2023-04-17 salient_movieclip_wajd_Phenix_202304_17135119.csv
Phenix 2023-04-18 salient_movieclip_wajd_Phenix_202304_18135547.csv
Phenix 2023-04-18 salient_movieclip_wajd_Phenix_202304_18135138.csv
Phenix 2023-04-21 salient_movieclip_wajd_Phenix_202304_21134115.csv
Phenix 2023-04-21 salient_movieclip_wajd_Phenix_202304_21133458.csv
Phenix 2023-04-26 salient_movieclip_wajd_Phenix_202304_26141347.csv
Phenix 2023-04-26 salient_movieclip_wajd_Phenix_202304_26140900.csv
Phenix 2023-04-26 salient_movieclip_wajd_Phenix_202304_26140436.csv
Phenix 2023-04-27 salient_movieclip_wajd_Phenix_202304_27134952.csv
Phenix 2023-04-27 salient_movieclip_wajd_Phenix_202304_27134049.csv
Phenix 2023-04-27 salient_movieclip_wajd_Phenix_202304_27134513.csv
Phenix 2023-04-28 salient_movieclip_wajd_Phenix_202304_28133846.csv
Phenix 2023-04-28 salient_movieclip_wajd_Phenix_202304_28133434.csv
Phenix 2023-04-28 salient_movieclip_wajd_Phenix_202304_28134359.csv
Phenix 2023-05-02 salient_movieclip_wajd_Phenix_202305_02123616.csv
