subj,date,trialcsv,muscimol
Julian,2024-05-09,salient_movieclip_wajd5_Julian_202405_09134712.csv,False
Julian,2024-05-09,salient_movieclip_wajd5_Julian_202405_09133733.csv,False
Julian,2024-05-09,salient_movieclip_wajd5_Julian_202405_09134230.csv,False
Julian,2024-05-10,salient_movieclip_wajd5_Julian_202405_10130907.csv,False
Julian,2024-05-10,salient_movieclip_wajd5_Julian_202405_10130400.csv,False
Julian,2024-05-10,salient_movieclip_wajd5_Julian_202405_10131411.csv,False
Julian,2024-05-12,salient_movieclip_wajd5_Julian_202405_12134142.csv,False
Julian,2024-05-12,salient_movieclip_wajd5_Julian_202405_12135213.csv,False
Julian,2024-05-12,salient_movieclip_wajd5_Julian_202405_12134702.csv,False
Julian,2024-05-12,salient_movieclip_wajd5_Julian_202405_12135653.csv,False
Julian,2024-05-13,salient_movieclip_wajd5_Julian_202405_13133757.csv,False
Julian,2024-05-13,salient_movieclip_wajd5_Julian_202405_13134444.csv,False
Julian,2024-05-14,salient_movieclip_wajd5_Julian_202405_14132409.csv,False
Julian,2024-05-14,salient_movieclip_wajd5_Julian_202405_14132756.csv,False
Julian,2024-05-14,salient_movieclip_wajd5_Julian_202405_14131300.csv,False
Julian,2024-05-14,salient_movieclip_wajd5_Julian_202405_14131853.csv,False
Julian,2024-05-15,salient_movieclip_wajd5_Julian_202405_15133245.csv,False
Julian,2024-05-15,salient_movieclip_wajd5_Julian_202405_15133911.csv,False
Julian,2024-05-15,salient_movieclip_wajd5_Julian_202405_15132631.csv,False
Julian,2024-05-16,salient_movieclip_wajd5_Julian_202405_16132157.csv,False
Julian,2024-05-16,salient_movieclip_wajd5_Julian_202405_16131605.csv,False
Julian,2024-05-16,salient_movieclip_wajd5_Julian_202405_16131047.csv,False
Julian,2024-05-20,salient_movieclip_wajd5_Julian_202405_20130426.csv,False
Julian,2024-05-20,salient_movieclip_wajd5_Julian_202405_20125928.csv,False
Julian,2024-05-20,salient_movieclip_wajd5_Julian_202405_20130936.csv,False
Julian,2024-05-21,salient_movieclip_wajd5_Julian_202405_21134421.csv,False
Julian,2024-05-21,salient_movieclip_wajd5_Julian_202405_21133828.csv,False
Julian,2024-05-21,salient_movieclip_wajd5_Julian_202405_21135042.csv,False
Julian,2024-05-22,salient_movieclip_wajd5_Julian_202405_22131639.csv,False
Julian,2024-05-22,salient_movieclip_wajd5_Julian_202405_22132216.csv,False
Julian,2024-05-22,salient_movieclip_wajd5_Julian_202405_22131124.csv,False
Julian,2024-05-24,salient_movieclip_wajd5_Julian_202405_24131717.csv,False
Julian,2024-05-24,salient_movieclip_wajd5_Julian_202405_24130454.csv,False
Julian,2024-05-24,salient_movieclip_wajd5_Julian_202405_24131221.csv,False
Julian,2024-05-24,salient_movieclip_wajd5_Julian_202405_24130518.csv,False
Julian,2024-05-28,salient_movieclip_wajd5_Julian_202405_28130356.csv,False
Julian,2024-05-28,salient_movieclip_wajd5_Julian_202405_28125243.csv,False
Julian,2024-05-28,salient_movieclip_wajd5_Julian_202405_28125826.csv,False
Julian,2024-06-05,salient_movieclip_wajd5_Julian_202406_05135759.csv,False
Julian,2024-06-05,salient_movieclip_wajd5_Julian_202406_05135304.csv,False
Julian,2024-06-05,salient_movieclip_wajd5_Julian_202406_05140107.csv,False
Julian,2024-06-05,salient_movieclip_wajd5_Julian_202406_05134858.csv,False
Julian,2024-06-05,salient_movieclip_wajd5_Julian_202406_05135358.csv,False
Julian,2024-06-06,salient_movieclip_wajd5_Julian_202406_06141615.csv,False
Julian,2024-06-06,salient_movieclip_wajd5_Julian_202406_06141042.csv,False
Julian,2024-06-06,salient_movieclip_wajd5_Julian_202406_06141959.csv,False
Julian,2024-06-07,salient_movieclip_wajd5_Julian_202406_07144404.csv,False
Julian,2024-06-07,salient_movieclip_wajd5_Julian_202406_07145251.csv,False
Julian,2024-06-07,salient_movieclip_wajd5_Julian_202406_07144754.csv,False
Julian,2024-06-10,salient_movieclip_wajd5_Julian_202406_10131015.csv,False
Julian,2024-06-10,salient_movieclip_wajd5_Julian_202406_10130450.csv,False
Julian,2024-06-10,salient_movieclip_wajd5_Julian_202406_10131509.csv,False
Julian,2024-06-11,salient_movieclip_wajd5_Julian_202406_11125530.csv,False
Julian,2024-06-11,salient_movieclip_wajd5_Julian_202406_11130023.csv,False
Julian,2024-06-11,salient_movieclip_wajd5_Julian_202406_11125027.csv,False
Julian,2024-06-12,salient_movieclip_wajd5_Julian_202406_12130729.csv,False
Julian,2024-06-12,salient_movieclip_wajd5_Julian_202406_12130128.csv,False
Julian,2024-06-12,salient_movieclip_wajd5_Julian_202406_12131249.csv,False
Julian,2024-06-13,salient_movieclip_wajd5_Julian_202406_13122915.csv,False
Julian,2024-06-13,salient_movieclip_wajd5_Julian_202406_13123243.csv,False
Julian,2024-06-13,salient_movieclip_wajd5_Julian_202406_13122345.csv,False
Julian,2024-06-14,salient_movieclip_wajd5_Julian_202406_14132258.csv,False
Julian,2024-06-14,salient_movieclip_wajd5_Julian_202406_14131310.csv,False
Julian,2024-06-14,salient_movieclip_wajd5_Julian_202406_14131756.csv,False
Julian,2024-06-17,salient_movieclip_wajd5_Julian_202406_17131917.csv,False
Julian,2024-06-17,salient_movieclip_wajd5_Julian_202406_17130922.csv,False
Julian,2024-06-17,salient_movieclip_wajd5_Julian_202406_17131422.csv,False
Julian,2024-06-19,salient_movieclip_wajd5_Julian_202406_19133344.csv,False
Julian,2024-06-19,salient_movieclip_wajd5_Julian_202406_19132700.csv,False
Julian,2024-06-20,salient_movieclip_wajd5_Julian_202406_20130530.csv,False
Julian,2024-06-20,salient_movieclip_wajd5_Julian_202406_20131217.csv,False
Julian,2024-06-21,salient_movieclip_wajd5_Julian_202406_21134241.csv,False
Julian,2024-06-21,salient_movieclip_wajd5_Julian_202406_21133616.csv,False
Julian,2024-06-21,salient_movieclip_wajd5_Julian_202406_21134553.csv,False
Julian,2024-06-25,salient_movieclip_wajd5_Julian_202406_25133201.csv,False
Julian,2024-06-25,salient_movieclip_wajd5_Julian_202406_25133646.csv,False
Julian,2024-06-25,salient_movieclip_wajd5_Julian_202406_25132710.csv,False
Julian,2024-06-26,salient_movieclip_wajd5_Julian_202406_26124116.csv,False
Julian,2024-06-26,salient_movieclip_wajd5_Julian_202406_26125528.csv,False
Julian,2024-06-26,salient_movieclip_wajd5_Julian_202406_26124631.csv,False
Julian,2024-06-27,salient_movieclip_wajd5_Julian_202406_27133447.csv,False
Julian,2024-06-27,salient_movieclip_wajd5_Julian_202406_27132929.csv,False
Julian,2024-06-27,salient_movieclip_wajd5_Julian_202406_27132957.csv,False
Julian,2024-06-27,salient_movieclip_wajd5_Julian_202406_27134059.csv,False
Julian,2024-06-28,salient_movieclip_wajd5_Julian_202406_28134549.csv,False
Julian,2024-06-28,salient_movieclip_wajd5_Julian_202406_28135232.csv,False
Julian,2024-06-28,salient_movieclip_wajd5_Julian_202406_28135724.csv,False
Julian,2024-06-28,salient_movieclip_wajd5_Julian_202406_28134721.csv,False
Julian,2024-07-01,salient_movieclip_wajd5_Julian_202407_01134226.csv,False
Julian,2024-07-01,salient_movieclip_wajd5_Julian_202407_01133717.csv,False
Julian,2024-07-01,salient_movieclip_wajd5_Julian_202407_01133249.csv,False
Julian,2024-07-03,salient_movieclip_wajd5_Julian_202407_03152134.csv,False
Julian,2024-07-03,salient_movieclip_wajd5_Julian_202407_03153127.csv,False
Julian,2024-07-03,salient_movieclip_wajd5_Julian_202407_03152639.csv,False
Julian,2024-07-05,salient_movieclip_wajd5_Julian_202407_05141044.csv,False
Julian,2024-07-05,salient_movieclip_wajd5_Julian_202407_05140101.csv,False
Julian,2024-07-05,salient_movieclip_wajd5_Julian_202407_05140556.csv,False
Julian,2024-07-08,salient_movieclip_wajd5_Julian_202407_08130216.csv,False
Julian,2024-07-08,salient_movieclip_wajd5_Julian_202407_08130723.csv,False
Julian,2024-07-08,salient_movieclip_wajd5_Julian_202407_08131223.csv,False
Julian,2024-07-11,salient_movieclip_wajd5_Julian_202407_11132439.csv,False
Julian,2024-07-11,salient_movieclip_wajd5_Julian_202407_11132917.csv,False
Julian,2024-07-11,salient_movieclip_wajd5_Julian_202407_11133402.csv,False
Julian,2024-07-12,salient_movieclip_wajd5_Julian_202407_12131856.csv,False
Julian,2024-07-12,salient_movieclip_wajd5_Julian_202407_12132527.csv,False
Julian,2024-07-12,salient_movieclip_wajd5_Julian_202407_12131409.csv,False
Julian,2024-07-16,salient_movieclip_wajd5_Julian_202407_16133911.csv,False
Julian,2024-07-16,salient_movieclip_wajd5_Julian_202407_16133412.csv,False
Julian,2024-07-16,salient_movieclip_wajd5_Julian_202407_16132906.csv,False
Julian,2024-07-18,salient_movieclip_wajd5_Julian_202407_18143656.csv,False
Julian,2024-07-18,salient_movieclip_wajd5_Julian_202407_18143053.csv,False
Julian,2024-07-18,salient_movieclip_wajd5_Julian_202407_18144153.csv,False
Julian,2024-07-18,salient_movieclip_wajd5_Julian_202407_18143601.csv,False
Julian,2024-07-19,salient_movieclip_wajd5_Julian_202407_19131848.csv,False
Julian,2024-07-19,salient_movieclip_wajd5_Julian_202407_19132357.csv,False
Julian,2024-07-19,salient_movieclip_wajd5_Julian_202407_19131346.csv,False
Julian,2024-07-19,salient_movieclip_wajd5_Julian_202407_19132449.csv,False
Julian,2024-07-22,salient_movieclip_wajd5_Julian_202407_22130253.csv,False
Julian,2024-07-22,salient_movieclip_wajd5_Julian_202407_22125332.csv,False
Julian,2024-07-22,salient_movieclip_wajd5_Julian_202407_22125841.csv,False
Julian,2024-07-22,salient_movieclip_wajd5_Julian_202407_22131016.csv,False
Julian,2024-07-31,salient_movieclip_wajd5_Julian_202407_31134132.csv,False
Julian,2024-07-31,salient_movieclip_wajd5_Julian_202407_31134638.csv,False
Julian,2024-08-01,salient_movieclip_wajd5_Julian_202408_01133033.csv,False
Julian,2024-08-01,salient_movieclip_wajd5_Julian_202408_01132531.csv,False
Julian,2024-08-02,salient_movieclip_wajd5_Julian_202408_02121942.csv,False
Julian,2024-08-02,salient_movieclip_wajd5_Julian_202408_02123448.csv,False
Julian,2024-08-02,salient_movieclip_wajd5_Julian_202408_02122417.csv,False
Julian,2024-08-02,salient_movieclip_wajd5_Julian_202408_02123016.csv,False
Julian,2024-08-06,salient_movieclip_wajd5_Julian_202408_06140800.csv,False
Julian,2024-08-06,salient_movieclip_wajd5_Julian_202408_06135807.csv,False
Julian,2024-08-06,salient_movieclip_wajd5_Julian_202408_06140309.csv,False
Julian,2024-08-07,salient_movieclip_wajd5_Julian_202408_07135333.csv,False
Julian,2024-08-07,salient_movieclip_wajd5_Julian_202408_07134151.csv,False
Julian,2024-08-07,salient_movieclip_wajd5_Julian_202408_07134716.csv,False
Julian,2024-08-08,salient_movieclip_wajd5_Julian_202408_08132645.csv,False
Julian,2024-08-08,salient_movieclip_wajd5_Julian_202408_08133149.csv,False
Julian,2024-08-09,salient_movieclip_wajd5_Julian_202408_09133608.csv,False
Julian,2024-08-09,salient_movieclip_wajd5_Julian_202408_09134042.csv,False
Julian,2024-08-13,salient_movieclip_wajd5_Julian_202408_13125033.csv,False
Julian,2024-08-13,salient_movieclip_wajd5_Julian_202408_13125648.csv,False
Julian,2024-08-13,salient_movieclip_wajd5_Julian_202408_13124532.csv,False
Julian,2024-08-14,salient_movieclip_wajd5_Julian_202408_14130735.csv,False
Julian,2024-08-14,salient_movieclip_wajd5_Julian_202408_14131350.csv,False
Julian,2024-08-14,salient_movieclip_wajd5_Julian_202408_14130231.csv,False
Julian,2024-08-14,salient_movieclip_wajd5_Julian_202408_14125727.csv,False
Julian,2024-08-15,salient_movieclip_wajd5_Julian_202408_15124429.csv,False
Julian,2024-08-15,salient_movieclip_wajd5_Julian_202408_15125233.csv,False
Julian,2024-08-15,salient_movieclip_wajd5_Julian_202408_15125733.csv,False
Julian,2024-08-15,salient_movieclip_wajd5_Julian_202408_15124752.csv,False
Julian,2024-08-16,salient_movieclip_wajd5_Julian_202408_16124320.csv,False
Julian,2024-08-16,salient_movieclip_wajd5_Julian_202408_16123347.csv,False
Julian,2024-08-16,salient_movieclip_wajd5_Julian_202408_16124902.csv,False
Julian,2024-08-16,salient_movieclip_wajd5_Julian_202408_16123836.csv,False
Julian,2024-08-30,salient_movieclip_wajd5_Julian_202408_30131926.csv,False
Julian,2024-08-30,salient_movieclip_wajd5_Julian_202408_30132919.csv,False
Julian,2024-08-30,salient_movieclip_wajd5_Julian_202408_30132434.csv,False
Julian,2024-08-30,salient_movieclip_wajd5_Julian_202408_30131410.csv,False
Julian,2024-09-02,salient_movieclip_wajd5_Julian_202409_02133615.csv,False
Julian,2024-09-02,salient_movieclip_wajd5_Julian_202409_02132713.csv,False
Julian,2024-09-02,salient_movieclip_wajd5_Julian_202409_02133146.csv,False
Julian,2024-09-02,salient_movieclip_wajd5_Julian_202409_02132212.csv,False
Julian,2024-09-03,salient_movieclip_wajd5_Julian_202409_03124143.csv,False
Julian,2024-09-03,salient_movieclip_wajd5_Julian_202409_03124750.csv,False
Julian,2024-09-03,salient_movieclip_wajd5_Julian_202409_03123707.csv,False
Julian,2024-09-03,salient_movieclip_wajd5_Julian_202409_03123209.csv,False
Julian,2024-09-04,salient_movieclip_wajd5_Julian_202409_04131601.csv,False
Julian,2024-09-04,salient_movieclip_wajd5_Julian_202409_04132050.csv,False
Julian,2024-09-04,salient_movieclip_wajd5_Julian_202409_04133033.csv,False
Julian,2024-09-04,salient_movieclip_wajd5_Julian_202409_04132543.csv,False
Julian,2024-09-05,salient_movieclip_wajd5_Julian_202409_05132041.csv,False
Julian,2024-09-05,salient_movieclip_wajd5_Julian_202409_05131538.csv,False
Julian,2024-09-05,salient_movieclip_wajd5_Julian_202409_05133357.csv,False
Julian,2024-09-05,salient_movieclip_wajd5_Julian_202409_05132641.csv,False
Julian,2024-09-06,salient_movieclip_wajd5_Julian_202409_06133140.csv,False
Julian,2024-09-06,salient_movieclip_wajd5_Julian_202409_06132638.csv,False
Julian,2024-09-06,salient_movieclip_wajd5_Julian_202409_06132155.csv,False
Julian,2024-09-06,salient_movieclip_wajd5_Julian_202409_06133735.csv,False
Julian,2024-09-09,salient_movieclip_wajd5_Julian_202409_09130733.csv,False
Julian,2024-09-09,salient_movieclip_wajd5_Julian_202409_09131602.csv,False
Julian,2024-09-09,salient_movieclip_wajd5_Julian_202409_09131233.csv,False
Julian,2024-09-09,salient_movieclip_wajd5_Julian_202409_09130111.csv,False
Julian,2024-09-10,salient_movieclip_wajd5_Julian_202409_10133623.csv,False
Julian,2024-09-10,salient_movieclip_wajd5_Julian_202409_10134124.csv,False
Julian,2024-09-10,salient_movieclip_wajd5_Julian_202409_10133009.csv,False
Julian,2024-09-10,salient_movieclip_wajd5_Julian_202409_10132453.csv,False
Julian,2024-09-12,salient_movieclip_wajd5_Julian_202409_12140103.csv,False
Julian,2024-09-12,salient_movieclip_wajd5_Julian_202409_12140606.csv,False
Julian,2024-09-12,salient_movieclip_wajd5_Julian_202409_12135606.csv,False
Julian,2024-09-12,salient_movieclip_wajd5_Julian_202409_12135116.csv,False
Julian,2024-09-13,salient_movieclip_wajd5_Julian_202409_13130754.csv,False
Julian,2024-09-13,salient_movieclip_wajd5_Julian_202409_13131400.csv,False
Julian,2024-09-13,salient_movieclip_wajd5_Julian_202409_13132331.csv,False
Julian,2024-09-13,salient_movieclip_wajd5_Julian_202409_13131842.csv,False
Julian,2024-09-16,salient_movieclip_wajd5_Julian_202409_16133728.csv,False
Julian,2024-09-16,salient_movieclip_wajd5_Julian_202409_16132832.csv,False
Julian,2024-09-16,salient_movieclip_wajd5_Julian_202409_16132247.csv,False
Julian,2024-09-16,salient_movieclip_wajd5_Julian_202409_16133252.csv,False
Julian,2024-09-17,salient_movieclip_wajd5_Julian_202409_17150915.csv,False
Julian,2024-09-17,salient_movieclip_wajd5_Julian_202409_17150535.csv,False
Julian,2024-09-17,salient_movieclip_wajd5_Julian_202409_17145234.csv,False
Julian,2024-09-17,salient_movieclip_wajd5_Julian_202409_17150034.csv,False
Julian,2024-09-19,salient_movieclip_wajd5_Julian_202409_19145335.csv,False
Julian,2024-09-19,salient_movieclip_wajd5_Julian_202409_19143908.csv,False
Julian,2024-09-19,salient_movieclip_wajd5_Julian_202409_19144405.csv,False
Julian,2024-09-19,salient_movieclip_wajd5_Julian_202409_19144858.csv,False
Julian,2024-09-20,salient_movieclip_wajd5_Julian_202409_20141408.csv,False
Julian,2024-09-20,salient_movieclip_wajd5_Julian_202409_20141911.csv,False
Julian,2024-09-20,salient_movieclip_wajd5_Julian_202409_20140909.csv,False
Julian,2024-09-20,salient_movieclip_wajd5_Julian_202409_20140345.csv,False
Julian,2024-09-24,salient_movieclip_wajd5_Julian_202409_24134650.csv,False
Julian,2024-09-24,salient_movieclip_wajd5_Julian_202409_24133551.csv,False
Julian,2024-09-24,salient_movieclip_wajd5_Julian_202409_24133043.csv,False
Julian,2024-09-24,salient_movieclip_wajd5_Julian_202409_24134038.csv,False
Julian,2024-09-27,salient_movieclip_wajd5_Julian_202409_27132008.csv,False
Julian,2024-09-27,salient_movieclip_wajd5_Julian_202409_27132838.csv,False
Julian,2024-09-27,salient_movieclip_wajd5_Julian_202409_27133357.csv,False
Julian,2024-09-30,salient_movieclip_wajd5_Julian_202409_30130114.csv,False
Julian,2024-09-30,salient_movieclip_wajd5_Julian_202409_30131139.csv,False
Julian,2024-09-30,salient_movieclip_wajd5_Julian_202409_30131746.csv,False
Julian,2024-09-30,salient_movieclip_wajd5_Julian_202409_30130631.csv,False
Julian,2024-10-01,salient_movieclip_wajd5_Julian_202410_01140909.csv,False
Julian,2024-10-01,salient_movieclip_wajd5_Julian_202410_01135850.csv,False
Julian,2024-10-01,salient_movieclip_wajd5_Julian_202410_01140349.csv,False
Julian,2024-10-01,salient_movieclip_wajd5_Julian_202410_01141351.csv,False
Julian,2024-10-02,salient_movieclip_wajd5_Julian_202410_02134414.csv,False
Julian,2024-10-02,salient_movieclip_wajd5_Julian_202410_02135531.csv,False
Julian,2024-10-02,salient_movieclip_wajd5_Julian_202410_02134920.csv,False
Julian,2024-10-02,salient_movieclip_wajd5_Julian_202410_02140044.csv,False
Julian,2024-10-15,salient_movieclip_wajd5_Julian_202410_15135837.csv,False
Julian,2024-10-15,salient_movieclip_wajd5_Julian_202410_15134918.csv,False
Julian,2024-10-15,salient_movieclip_wajd5_Julian_202410_15135401.csv,False
Julian,2024-10-16,salient_movieclip_wajd5_Julian_202410_16133304.csv,False
Julian,2024-10-16,salient_movieclip_wajd5_Julian_202410_16134944.csv,False
Julian,2024-10-16,salient_movieclip_wajd5_Julian_202410_16134450.csv,False
Julian,2024-10-16,salient_movieclip_wajd5_Julian_202410_16134008.csv,False
Julian,2024-10-17,salient_movieclip_wajd5_Julian_202410_17133524.csv,False
Julian,2024-10-17,salient_movieclip_wajd5_Julian_202410_17134513.csv,False
Julian,2024-10-17,salient_movieclip_wajd5_Julian_202410_17134040.csv,False
Julian,2024-10-21,salient_movieclip_wajd5_Julian_202410_21134000.csv,False
Julian,2024-10-21,salient_movieclip_wajd5_Julian_202410_21134501.csv,False
Julian,2024-10-21,salient_movieclip_wajd5_Julian_202410_21135453.csv,False
Julian,2024-10-21,salient_movieclip_wajd5_Julian_202410_21135003.csv,False
Julian,2024-10-22,salient_movieclip_wajd5_Julian_202410_22130828.csv,False
Julian,2024-10-22,salient_movieclip_wajd5_Julian_202410_22131732.csv,False
Julian,2024-10-22,salient_movieclip_wajd5_Julian_202410_22131311.csv,False
Julian,2024-10-22,salient_movieclip_wajd5_Julian_202410_22132159.csv,False
Julian,2024-10-23,salient_movieclip_wajd5_Julian_202410_23130537.csv,False
Julian,2024-10-23,salient_movieclip_wajd5_Julian_202410_23131538.csv,False
Julian,2024-10-23,salient_movieclip_wajd5_Julian_202410_23131047.csv,False
Julian,2024-10-24,salient_movieclip_wajd5_Julian_202410_24130717.csv,False
Julian,2024-10-24,salient_movieclip_wajd5_Julian_202410_24131208.csv,False
Julian,2024-10-28,salient_movieclip_wajd5_Julian_202410_28135651.csv,False
Julian,2024-10-28,salient_movieclip_wajd5_Julian_202410_28134707.csv,False
Julian,2024-10-28,salient_movieclip_wajd5_Julian_202410_28140148.csv,False
Julian,2024-10-28,salient_movieclip_wajd5_Julian_202410_28135150.csv,False
Julian,2024-10-30,salient_movieclip_wajd5_Julian_202410_30135157.csv,False
Julian,2024-10-30,salient_movieclip_wajd5_Julian_202410_30134658.csv,False
Julian,2024-10-30,salient_movieclip_wajd5_Julian_202410_30134213.csv,False
Julian,2024-10-31,salient_movieclip_wajd5_Julian_202410_31130748.csv,False
Julian,2024-10-31,salient_movieclip_wajd5_Julian_202410_31130417.csv,False
Julian,2024-10-31,salient_movieclip_wajd5_Julian_202410_31131351.csv,False
Julian,2024-11-05,salient_movieclip_wajd5_Julian_202411_05133556.csv,False
Julian,2024-11-05,salient_movieclip_wajd5_Julian_202411_05134152.csv,False
Julian,2024-11-05,salient_movieclip_wajd5_Julian_202411_05134649.csv,False
Julian,2024-11-06,salient_movieclip_wajd5_Julian_202411_06134736.csv,False
Julian,2024-11-06,salient_movieclip_wajd5_Julian_202411_06133808.csv,False
Julian,2024-11-06,salient_movieclip_wajd5_Julian_202411_06134258.csv,False
Julian,2024-11-06,salient_movieclip_wajd5_Julian_202411_06133325.csv,False
Julian,2024-11-07,salient_movieclip_wajd5_Julian_202411_07131651.csv,False
Julian,2024-11-07,salient_movieclip_wajd5_Julian_202411_07132159.csv,False
Julian,2024-11-07,salient_movieclip_wajd5_Julian_202411_07132533.csv,False
Julian,2024-11-07,salient_movieclip_wajd5_Julian_202411_07131203.csv,False
Julian,2024-11-08,salient_movieclip_wajd5_Julian_202411_08132613.csv,False
Julian,2024-11-08,salient_movieclip_wajd5_Julian_202411_08133129.csv,False
Julian,2024-11-08,salient_movieclip_wajd5_Julian_202411_08133850.csv,False
Julian,2024-11-11,salient_movieclip_wajd5_Julian_202411_11132514.csv,False
Julian,2024-11-11,salient_movieclip_wajd5_Julian_202411_11133727.csv,False
Julian,2024-11-11,salient_movieclip_wajd5_Julian_202411_11133114.csv,False
Julian,2024-11-11,salient_movieclip_wajd5_Julian_202411_11133658.csv,False
Julian,2024-11-14,salient_movieclip_wajd5_Julian_202411_14124710.csv,False
Julian,2024-11-14,salient_movieclip_wajd5_Julian_202411_14125338.csv,False
Julian,2024-11-14,salient_movieclip_wajd5_Julian_202411_14125946.csv,False
Julian,2024-11-15,salient_movieclip_wajd5_Julian_202411_15134105.csv,False
Julian,2024-11-15,salient_movieclip_wajd5_Julian_202411_15134728.csv,False
Julian,2024-11-19,salient_movieclip_wajd5_Julian_202411_19125439.csv,False
Julian,2024-11-19,salient_movieclip_wajd5_Julian_202411_19124857.csv,False
Julian,2024-11-19,salient_movieclip_wajd5_Julian_202411_19130027.csv,False
Julian,2024-11-21,salient_movieclip_wajd5_Julian_202411_21133828.csv,False
Julian,2024-11-21,salient_movieclip_wajd5_Julian_202411_21133154.csv,False
Julian,2024-11-21,salient_movieclip_wajd5_Julian_202411_21134437.csv,False
Julian,2024-11-22,salient_movieclip_wajd5_Julian_202411_22125512.csv,False
Julian,2024-11-22,salient_movieclip_wajd5_Julian_202411_22124918.csv,False
Julian,2024-11-22,salient_movieclip_wajd5_Julian_202411_22124327.csv,False
Julian,2024-11-25,salient_movieclip_wajd5_Julian_202411_25134527.csv,False
Julian,2024-11-26,salient_movieclip_wajd5_Julian_202411_26124640.csv,False
Julian,2024-11-28,salient_movieclip_wajd5_Julian_202411_28131016.csv,False
Julian,2024-11-28,salient_movieclip_wajd5_Julian_202411_28131519.csv,False
Julian,2024-11-29,salient_movieclip_wajd5_Julian_202411_29130924.csv,False
Julian,2024-12-02,salient_movieclip_wajd5_Julian_202412_02124708.csv,False
Julian,2024-12-02,salient_movieclip_wajd5_Julian_202412_02125305.csv,False
Julian,2024-12-03,salient_movieclip_wajd5_Julian_202412_03124741.csv,False
Julian,2024-12-03,salient_movieclip_wajd5_Julian_202412_03125208.csv,False
Julian,2024-12-05,salient_movieclip_wajd5_Julian_202412_05124918.csv,False
Julian,2024-12-06,salient_movieclip_wajd5_Julian_202412_06125756.csv,False
Julian,2024-12-06,salient_movieclip_wajd5_Julian_202412_06125136.csv,False
Julian,2024-12-09,salient_movieclip_wajd5_Julian_202412_09125559.csv,False
Julian,2024-12-09,salient_movieclip_wajd5_Julian_202412_09125636.csv,False
Julian,2024-12-09,salient_movieclip_wajd5_Julian_202412_09124952.csv,False
Julian,2024-12-10,salient_movieclip_wajd5_Julian_202412_10142835.csv,False
Julian,2024-12-12,salient_movieclip_wajd5_Julian_202412_12131154.csv,False
Julian,2024-12-13,salient_movieclip_wajd5_Julian_202412_13130904.csv,False
Julian,2024-12-13,salient_movieclip_wajd5_Julian_202412_13130435.csv,False
Julian,2024-12-13,salient_movieclip_wajd5_Julian_202412_13125721.csv,False
Julian,2024-12-24,salient_movieclip_wajd5_Julian_202412_24125128.csv,False
Julian,2024-12-24,salient_movieclip_wajd5_Julian_202412_24125912.csv,False
Julian,2024-12-25,salient_movieclip_wajd5_Julian_202412_25134248.csv,False
Julian,2024-12-25,salient_movieclip_wajd5_Julian_202412_25134840.csv,False
Julian,2024-12-26,salient_movieclip_wajd5_Julian_202412_26133446.csv,False
Julian,2024-12-26,salient_movieclip_wajd5_Julian_202412_26132254.csv,False
Julian,2024-12-26,salient_movieclip_wajd5_Julian_202412_26133015.csv,False
Julian,2024-12-27,salient_movieclip_wajd5_Julian_202412_27125349.csv,False
Julian,2024-12-27,salient_movieclip_wajd5_Julian_202412_27124600.csv,False
Julian,2025-01-06,salient_movieclip_wajd5_Julian_202501_06133927.csv,False
Julian,2025-01-06,salient_movieclip_wajd5_Julian_202501_06132726.csv,False
Julian,2025-01-06,salient_movieclip_wajd5_Julian_202501_06133445.csv,False
Julian,2025-01-07,salient_movieclip_wajd5_Julian_202501_07134107.csv,False
Julian,2025-01-07,salient_movieclip_wajd5_Julian_202501_07133628.csv,False
Julian,2025-01-07,salient_movieclip_wajd5_Julian_202501_07133533.csv,False
Julian,2025-01-08,salient_movieclip_wajd5_Julian_202501_08132444.csv,False
Julian,2025-01-08,salient_movieclip_wajd5_Julian_202501_08132916.csv,False
Julian,2025-01-08,salient_movieclip_wajd5_Julian_202501_08131713.csv,False
Julian,2025-01-09,salient_movieclip_wajd5_Julian_202501_09135834.csv,False
Phenix,2023-01-19,salient_movieclip_wajd_Phenix_202301_19133745.csv,False
Phenix,2023-02-14,salient_movieclip_wajd_Phenix_202302_14130907.csv,False
Phenix,2023-02-15,salient_movieclip_wajd_Phenix_202302_15132024.csv,False
Phenix,2023-02-16,salient_movieclip_wajd_Phenix_202302_16130038.csv,False
Phenix,2023-02-16,salient_movieclip_wajd_Phenix_202302_16125711.csv,False
Phenix,2023-02-22,salient_movieclip_wajd_Phenix_202302_22130443.csv,False
Phenix,2023-02-23,salient_movieclip_wajd_Phenix_202302_23130020.csv,False
Phenix,2023-02-24,salient_movieclip_wajd_Phenix_202302_24131846.csv,False
Phenix,2023-02-27,salient_movieclip_wajd_Phenix_202302_27130736.csv,False
Phenix,2023-02-27,salient_movieclip_wajd_Phenix_202302_27130247.csv,False
Phenix,2023-03-02,salient_movieclip_wajd_Phenix_202303_02131407.csv,False
Phenix,2023-03-06,salient_movieclip_wajd_Phenix_202303_06130536.csv,False
Phenix,2023-03-06,salient_movieclip_wajd_Phenix_202303_06131046.csv,False
Phenix,2023-03-07,salient_movieclip_wajd_Phenix_202303_07132706.csv,False
Phenix,2023-03-07,salient_movieclip_wajd_Phenix_202303_07132201.csv,False
Phenix,2023-03-09,salient_movieclip_wajd_Phenix_202303_09131121.csv,False
